Index,C,Loss
181,13.967656032579615,0.3205761316872427
182,14.503817176658304,0.320724279835391
183,13.574645010905996,0.320641975308642
184,14.631947326216284,0.320724279835391
185,12.71235221488007,0.3205596707818929
186,16.488445770160837,0.320641975308642
187,15.856975429552296,0.3205267489711934
188,14.895338006489464,0.3206748971193416
189,4.415512634306842,0.3215473251028806
190,4.448951332439948,0.3214979423868312
191,8.41142809298067,0.3208065843621399
192,4.406906603212159,0.3215637860082304
193,5.003786748127364,0.3214650205761317
194,4.481806522546387,0.3214650205761317
195,4.407066501566454,0.3215637860082304
196,4.726414437385631,0.3214979423868312
197,8.190993458149407,0.3208559670781893
198,8.013745883158423,0.3209053497942387
199,8.667295836119077,0.3208395061728395
